,image_name,label,feature1,feature2
62178,62178.png,0,37.028717,-17.363176
62179,62179.png,8,5.869645,-25.258104
62180,62180.png,5,10.631863,-6.2932277
62181,62181.png,9,-44.594448,-19.493114
62182,62182.png,1,23.73788,34.772446
62183,62183.png,4,-33.768044,-44.80187
62184,62184.png,2,37.3326,30.55481
62185,62185.png,0,30.881353,2.8044715
62186,62186.png,2,42.52005,5.6873107
62187,62187.png,7,-34.340786,8.31207
62188,62188.png,0,38.39595,2.1782315
62189,62189.png,9,-16.386593,3.1432304
62190,62190.png,0,27.51328,-5.5492363
62191,62191.png,2,25.01507,30.252535
62192,62192.png,5,14.400435,-4.2161107
62193,62193.png,7,-19.54015,15.03652
62194,62194.png,6,-11.614908,40.543705
62195,62195.png,7,-27.452305,22.512764
62196,62196.png,9,-34.036766,-10.809841
62197,62197.png,4,-14.420685,-30.251554
62198,62198.png,2,34.17566,25.771147
62199,62199.png,6,-1.5258178,28.805984
62200,62200.png,2,35.64515,30.963514
62201,62201.png,4,-38.238197,-32.94638
62202,62202.png,4,-13.332656,-33.553757
62203,62203.png,8,-7.120217,-19.78609
62204,62204.png,0,29.049572,-1.10212
62205,62205.png,4,-13.873298,-41.99355
62206,62206.png,4,-25.048603,-29.843422
62207,62207.png,5,15.519329,-24.88849
62208,62208.png,8,-1.9189968,-22.711157
62209,62209.png,0,26.736519,-6.0184374
62210,62210.png,6,-21.428364,27.034716
62211,62211.png,8,-7.6299553,-22.789587
62212,62212.png,9,-20.681017,-16.867994
62213,62213.png,8,-7.472021,-26.720072
62214,62214.png,5,12.271016,-4.014682
62215,62215.png,6,-25.519987,46.301746
62216,62216.png,9,-36.890198,-17.598236
62217,62217.png,0,50.186897,-12.332296
62218,62218.png,4,-26.333332,-30.845097
62219,62219.png,8,-8.929995,-26.191696
62220,62220.png,7,-40.020443,16.212233
62221,62221.png,1,19.11918,6.7659626
62222,62222.png,3,-1.7052687,19.343597
62223,62223.png,4,-18.050453,-38.94447
62224,62224.png,5,-23.8744,31.886087
62225,62225.png,8,1.5200825,-16.933872
62226,62226.png,0,32.681507,-4.278314
62227,62227.png,9,-37.351227,-22.175785
62228,62228.png,1,9.637834,23.553003
62229,62229.png,3,-12.466169,4.7193103
62230,62230.png,3,7.4494286,9.774621
62231,62231.png,6,-29.615091,37.431103
62232,62232.png,9,-19.71518,-17.142628
62233,62233.png,8,-9.615323,-15.628082
62234,62234.png,7,-29.264515,6.99596
62235,62235.png,1,21.375696,8.8546505
62236,62236.png,0,42.440845,-4.3613
62237,62237.png,5,-9.728455,-13.316566
62238,62238.png,7,-29.70425,6.7439685
62239,62239.png,1,12.222013,30.581068
62240,62240.png,7,-49.968746,0.46219087
62241,62241.png,5,24.265907,-35.32577
62242,62242.png,2,27.204935,31.774952
62243,62243.png,7,-38.631767,2.8528442
62244,62244.png,9,-21.566973,-12.004982
62245,62245.png,1,19.53891,40.387604
62246,62246.png,8,2.0508099,-25.313768
62247,62247.png,5,7.2026534,-12.71858
62248,62248.png,2,27.793308,21.009817
62249,62249.png,4,-32.002155,-42.335335
62250,62250.png,9,-20.960215,-4.0092645
62251,62251.png,4,-37.300343,-34.485775
62252,62252.png,7,-30.171495,3.3769593
62253,62253.png,2,52.758415,15.6126
62254,62254.png,2,44.8989,8.231818
62255,62255.png,3,-2.9788144,7.0631685
62256,62256.png,4,-38.01877,-38.498238
62257,62257.png,9,-45.125942,-16.271223
62258,62258.png,1,23.362906,20.252945
62259,62259.png,9,-48.339172,-21.366146
62260,62260.png,2,37.851814,16.521156
62261,62261.png,1,20.291618,17.042933
62262,62262.png,7,-33.04843,9.940075
62263,62263.png,9,-45.809013,-25.011326
62264,62264.png,4,-36.346462,-42.221012
62265,62265.png,4,-22.482967,-29.999807
62266,62266.png,1,24.34195,43.76579
62267,62267.png,6,-18.114635,40.236073
62268,62268.png,7,-41.412693,20.708258
62269,62269.png,2,25.116678,36.613136
62270,62270.png,7,-29.435888,11.632732
62271,62271.png,8,-2.0479007,-25.526344
62272,62272.png,8,2.7649918,-7.184712
62273,62273.png,1,12.008512,21.567722
62274,62274.png,9,-37.839985,-13.837813
62275,62275.png,7,-37.333324,8.393747
62276,62276.png,1,9.077489,51.206196
62277,62277.png,1,9.745308,22.881311
62278,62278.png,7,-34.493507,6.542151
62279,62279.png,5,9.393822,-6.671615
62280,62280.png,3,-1.0609143,15.730624
62281,62281.png,3,-0.485788,12.089046
62282,62282.png,5,20.155561,-14.536384
62283,62283.png,1,6.877534,33.219032
62284,62284.png,3,-12.775684,10.377801
62285,62285.png,7,-43.912357,8.691693
62286,62286.png,6,-35.97288,33.177315
62287,62287.png,1,4.1656137,48.19699
62288,62288.png,3,-5.0024266,19.76935
62289,62289.png,8,-3.926259,-24.694305
62290,62290.png,7,-29.39014,2.5397623
62291,62291.png,5,12.008214,-12.705054
62292,62292.png,9,-41.617607,-16.983358
62293,62293.png,9,-33.81871,39.441406
62294,62294.png,0,54.036148,-9.409749
62295,62295.png,0,51.103374,-6.074484
62296,62296.png,2,28.02003,31.51798
62297,62297.png,8,-4.595505,-19.008364
62298,62298.png,8,11.366044,-31.979618
62299,62299.png,2,-21.222437,14.063961
62300,62300.png,3,-12.339487,15.1471405
62301,62301.png,7,-30.645954,9.261625
62302,62302.png,1,6.1712894,23.2672
62303,62303.png,3,1.164615,13.066806
62304,62304.png,0,54.980957,-15.30174
62305,62305.png,3,5.5230737,4.5695724
62306,62306.png,4,-17.608557,-38.99062
62307,62307.png,4,-16.041006,-35.8719
62308,62308.png,3,1.3468812,1.1214082
62309,62309.png,8,1.3449956,-23.821842
62310,62310.png,9,-33.689194,-18.212555
62311,62311.png,2,36.783085,26.321018
62312,62312.png,3,-3.8401482,-0.05483648
62313,62313.png,9,-42.997814,-13.881856
62314,62314.png,7,-21.59037,16.953846
62315,62315.png,1,7.661731,40.748707
62316,62316.png,1,5.9309998,43.677734
62317,62317.png,7,-48.310257,-1.4079702
62318,62318.png,0,39.717712,-3.8533769
62319,62319.png,4,-32.34207,-44.61518
62320,62320.png,9,-39.730785,-9.915762
62321,62321.png,6,-33.249,33.40513
62322,62322.png,5,12.19958,-9.690383
62323,62323.png,9,-39.82076,-16.06884
62324,62324.png,1,1.080653,37.078297
62325,62325.png,7,4.8252587,40.80965
62326,62326.png,0,39.5886,-12.27117
62327,62327.png,2,23.516186,29.13019
62328,62328.png,0,39.78707,-14.034521
62329,62329.png,0,36.159138,-19.602097
62330,62330.png,4,-29.233976,-38.71245
62331,62331.png,6,-30.99765,34.504963
62332,62332.png,7,-44.59031,9.409162
62333,62333.png,0,38.304955,-10.813646
62334,62334.png,7,-21.379128,17.845037
62335,62335.png,1,1.5500048,40.686115
62336,62336.png,4,-19.694542,-42.699142
62337,62337.png,6,-38.780746,35.905655
62338,62338.png,4,-39.639736,-37.58836
62339,62339.png,5,-7.018158,-23.477436
62340,62340.png,4,-27.314028,-45.06206
62341,62341.png,9,-42.80743,-24.827799
62342,62342.png,9,-43.962986,-16.75274
62343,62343.png,1,17.927116,35.541775
62344,62344.png,7,-46.345158,-1.1315336
62345,62345.png,9,-29.649431,-11.229797
62346,62346.png,5,11.035474,-17.92573
62347,62347.png,3,1.8784053,7.7779307
62348,62348.png,3,-8.646955,-0.7186536
62349,62349.png,8,-5.117711,-27.57886
62350,62350.png,2,43.853836,23.424133
62351,62351.png,3,-0.6401607,20.898706
62352,62352.png,6,-33.77702,35.301613
62353,62353.png,2,33.453907,33.75352
62354,62354.png,2,29.853344,32.180386
62355,62355.png,1,2.706094,30.518675
62356,62356.png,1,8.507293,49.425095
62357,62357.png,1,17.878956,33.141346
62358,62358.png,1,11.335999,38.87603
62359,62359.png,1,17.931221,36.526928
62360,62360.png,6,-31.52214,28.844116
62361,62361.png,9,-20.124714,-3.3656957
62362,62362.png,8,8.547417,-34.173492
62363,62363.png,4,-21.43783,-47.617165
62364,62364.png,3,-2.4776623,14.504275
62365,62365.png,7,-28.94886,23.011717
62366,62366.png,1,4.241304,25.728218
62367,62367.png,6,-14.609483,26.985126
62368,62368.png,4,-26.082478,-32.422874
62369,62369.png,5,8.15011,-11.050922
62370,62370.png,0,51.580494,-3.2975943
62371,62371.png,4,-30.338966,-44.67777
62372,62372.png,7,-43.14998,2.4222696
62373,62373.png,4,-19.327301,-37.948837
62374,62374.png,2,23.947819,32.117233
62375,62375.png,4,-40.293766,-34.838745
62376,62376.png,0,33.767746,-16.014688
62377,62377.png,7,-20.114174,17.198847
62378,62378.png,0,49.906704,-0.6347069
62379,62379.png,1,4.7438936,34.014095
62380,62380.png,9,-43.410484,-26.811373
62381,62381.png,8,-1.8651757,-26.672728
62382,62382.png,8,4.2769246,-27.093288
62383,62383.png,6,-20.935574,29.696486
62384,62384.png,0,35.41539,-0.042007532
62385,62385.png,0,35.302956,-24.926832
62386,62386.png,4,-28.095285,-30.087704
62387,62387.png,9,3.2562473,50.72376
62388,62388.png,6,-11.921907,29.604425
62389,62389.png,8,-10.552065,-17.126938
62390,62390.png,2,24.699055,31.624298
62391,62391.png,2,43.515724,17.80625
62392,62392.png,3,-3.5468683,9.498694
62393,62393.png,8,1.3840508,-9.019595
62394,62394.png,4,-38.457436,-28.512562
62395,62395.png,8,17.10617,-1.547917
62396,62396.png,2,53.39481,13.566888
62397,62397.png,2,22.71405,26.947176
62398,62398.png,1,-0.93288904,48.85735
62399,62399.png,7,-38.21733,8.526128
62400,62400.png,5,5.536414,-6.416985
62401,62401.png,4,-24.412138,-42.806957
62402,62402.png,4,-26.372955,-34.335236
62403,62403.png,0,39.816696,-0.99934584
62404,62404.png,4,-21.913128,-24.412245
62405,62405.png,3,-2.7244842,17.98622
62406,62406.png,9,-18.080727,3.061436
62407,62407.png,7,-47.85096,2.8459642
62408,62408.png,3,-6.367874,-10.217791
62409,62409.png,1,16.595194,15.53247
62410,62410.png,0,32.935764,0.0026488367
62411,62411.png,1,16.871988,41.84273
62412,62412.png,2,34.883106,30.603739
62413,62413.png,5,7.716135,-5.5912657
62414,62414.png,9,-27.269457,-1.9508358
62415,62415.png,2,39.55214,23.891296
62416,62416.png,1,8.049474,36.761936
62417,62417.png,0,38.8319,-24.737255
62418,62418.png,1,13.287719,19.940279
62419,62419.png,8,2.7855992,-22.231068
62420,62420.png,9,-38.45435,-25.085691
62421,62421.png,1,5.423006,49.738968
62422,62422.png,6,-20.199509,-33.52528
62423,62423.png,8,-9.546195,-20.272947
62424,62424.png,3,3.8703465,8.971139
62425,62425.png,8,-8.438807,-17.99258
62426,62426.png,9,-32.62151,-13.832231
62427,62427.png,3,-10.699762,2.7666261
62428,62428.png,6,-18.72587,28.71925
62429,62429.png,2,25.851929,30.143194
62430,62430.png,8,-5.837039,-16.530289
62431,62431.png,3,10.556949,11.882423
62432,62432.png,2,25.546844,31.674707
62433,62433.png,2,28.794703,33.066853
62434,62434.png,1,-1.5738902,42.266945
62435,62435.png,0,46.550545,-11.183432
62436,62436.png,4,-40.312164,-33.653294
62437,62437.png,2,25.248814,7.0014915
62438,62438.png,9,-31.882269,-6.0754657
62439,62439.png,2,31.243034,33.427452
62440,62440.png,4,-29.011957,-45.14772
62441,62441.png,3,-9.488557,0.82838225
62442,62442.png,7,-32.5078,7.387048
62443,62443.png,9,-31.460974,-16.327503
62444,62444.png,1,8.39041,42.284233
62445,62445.png,5,12.228739,-27.38318
62446,62446.png,2,29.780363,34.378838
62447,62447.png,4,-19.460258,-18.861046
62448,62448.png,9,-21.158846,-11.890639
62449,62449.png,0,28.602594,-0.08586906
62450,62450.png,3,-3.1772003,15.373356
62451,62451.png,8,-8.037272,-24.5273
62452,62452.png,5,6.7405915,-10.585769
62453,62453.png,3,-4.20116,-1.1233602
62454,62454.png,6,-28.1152,27.025265
62455,62455.png,0,36.828598,-23.859182
62456,62456.png,9,-32.189785,-6.5895333
62457,62457.png,4,-15.966908,-37.911377
62458,62458.png,6,-21.956564,29.671194
62459,62459.png,2,36.557037,26.255985
62460,62460.png,5,11.301236,-23.070307
62461,62461.png,0,30.406742,-0.949549
62462,62462.png,2,41.306927,11.237091
62463,62463.png,7,-33.447414,11.399639
62464,62464.png,4,-37.824516,-33.82502
62465,62465.png,6,-27.158705,37.140854
62466,62466.png,6,-29.560991,35.936768
62467,62467.png,8,-3.9734354,-25.120203
62468,62468.png,6,-28.969578,29.615211
62469,62469.png,6,-27.656067,31.154436
62470,62470.png,8,-10.350757,-22.895586
62471,62471.png,6,-27.988413,28.864805
62472,62472.png,9,-27.719233,-5.122474
62473,62473.png,1,-1.9900432,50.172462
62474,62474.png,7,-23.27388,8.6674185
62475,62475.png,2,26.864332,29.118721
62476,62476.png,5,3.7761242,-9.447213
62477,62477.png,9,-24.526602,-16.45742
62478,62478.png,9,-44.341198,-11.629004
62479,62479.png,0,37.101852,-5.2554665
62480,62480.png,7,-25.219053,11.797991
62481,62481.png,2,25.988213,33.535633
62482,62482.png,7,-40.79197,9.041259
62483,62483.png,6,-22.173111,29.267288
62484,62484.png,7,-36.65268,10.459236
62485,62485.png,0,52.18569,-5.687964
62486,62486.png,6,-27.915352,34.038483
62487,62487.png,5,20.384806,-32.550648
62488,62488.png,2,-14.890917,-26.593204
62489,62489.png,4,-37.539413,-38.58681
62490,62490.png,7,-29.997408,17.558912
62491,62491.png,2,35.838734,17.323364
62492,62492.png,0,33.643562,-19.401154
62493,62493.png,9,-33.613365,-12.126865
62494,62494.png,9,-36.048485,-20.07446
62495,62495.png,2,41.829372,20.485683
62496,62496.png,2,42.85688,32.883175
62497,62497.png,9,-18.817577,-12.109068
62498,62498.png,4,-34.55202,-38.23835
62499,62499.png,4,-33.714092,-32.158398
62500,62500.png,2,32.98584,40.11872
62501,62501.png,3,8.551901,8.315938
62502,62502.png,3,-10.120202,13.361816
62503,62503.png,2,47.875248,21.775112
62504,62504.png,1,6.0135856,52.167027
62505,62505.png,7,-49.531956,-1.7570958
62506,62506.png,0,38.64143,-1.6265343
62507,62507.png,7,-21.14051,8.28949
62508,62508.png,6,-24.158335,25.78412
62509,62509.png,4,-15.560763,-48.386734
62510,62510.png,1,18.927444,11.603854
62511,62511.png,3,-0.7239768,12.166766
62512,62512.png,8,-2.4353945,-13.209315
62513,62513.png,7,-23.389576,4.4392877
62514,62514.png,4,-25.626768,-33.50504
62515,62515.png,5,22.69046,-16.4718
62516,62516.png,9,-38.86007,-25.230522
62517,62517.png,2,31.009546,31.535273
62518,62518.png,5,12.237046,-16.912731
62519,62519.png,1,8.915727,32.33219
62520,62520.png,8,-3.865012,-18.51807
62521,62521.png,7,-41.088234,20.465092
62522,62522.png,3,-11.096538,10.432587
62523,62523.png,7,-46.423016,6.6816187
62524,62524.png,1,11.078654,24.35852
62525,62525.png,5,18.911654,-18.878157
62526,62526.png,5,14.104945,-8.432982
62527,62527.png,0,35.212822,-3.119395
62528,62528.png,9,-31.193188,-21.180979
62529,62529.png,1,13.522471,26.878885
62530,62530.png,4,-20.053474,-28.122269
62531,62531.png,0,48.706528,-7.585197
62532,62532.png,6,-8.33217,22.825768
62533,62533.png,3,-9.06559,-0.651561
62534,62534.png,3,-6.439831,13.878422
62535,62535.png,6,-39.737743,36.90033
62536,62536.png,0,41.331944,-16.831394
62537,62537.png,4,-19.068398,-31.84528
62538,62538.png,9,-25.869251,-17.626034
62539,62539.png,7,-31.371605,10.919393
62540,62540.png,5,5.057886,-6.8499007
62541,62541.png,1,5.9673343,43.22436
62542,62542.png,6,-25.120958,45.755226
62543,62543.png,8,10.4000025,-40.144333
62544,62544.png,9,-27.849155,-7.8403697
62545,62545.png,5,11.380534,-20.12357
62546,62546.png,5,15.4950285,-31.014994
62547,62547.png,7,-33.14098,0.3423005
62548,62548.png,9,-19.548717,-11.822881
62549,62549.png,3,-2.0266633,-2.2220497
62550,62550.png,8,-0.61998904,-18.702461
62551,62551.png,3,-6.9046226,1.1535575
62552,62552.png,8,-8.623342,-20.137428
62553,62553.png,1,7.323022,30.207483
62554,62554.png,5,26.196625,-31.546188
62555,62555.png,3,5.9424906,12.579305
62556,62556.png,5,6.0928574,-13.709601
62557,62557.png,0,29.475948,-4.3329268
62558,62558.png,5,20.16626,-15.700649
62559,62559.png,5,17.449707,-9.580788
62560,62560.png,3,-3.1170363,20.469713
62561,62561.png,8,3.7609818,-34.334846
62562,62562.png,6,-6.711874,33.091213
62563,62563.png,7,-36.393665,5.566981
62564,62564.png,7,-20.892101,7.222401
62565,62565.png,7,-49.09243,0.097417645
62566,62566.png,3,-5.4157968,-1.6701838
62567,62567.png,7,-37.971615,9.02933
62568,62568.png,0,53.191128,-4.6994004
62569,62569.png,5,7.45214,-9.552172
62570,62570.png,9,-26.048094,-18.803205
62571,62571.png,0,26.818005,-2.9795163
62572,62572.png,2,40.315056,14.344693
62573,62573.png,5,18.942574,-19.260933
62574,62574.png,5,7.7399306,-7.9523687
62575,62575.png,3,-12.622613,4.10752
62576,62576.png,1,6.852231,39.72247
62577,62577.png,7,-34.980537,10.695406
62578,62578.png,7,24.539566,21.528671
62579,62579.png,8,-4.1130686,-27.625147
62580,62580.png,6,-14.1830635,29.474247
62581,62581.png,5,20.380608,-32.60735
62582,62582.png,9,-21.340578,2.229797
62583,62583.png,3,-10.961802,3.470447
62584,62584.png,8,-6.449966,-28.481865
62585,62585.png,9,-33.525475,-20.9795
62586,62586.png,5,18.568844,-16.704897
62587,62587.png,3,-6.75401,12.306387
62588,62588.png,7,-53.098003,-2.0288906
62589,62589.png,9,-24.174494,-20.534302
62590,62590.png,1,0.9626127,35.105576
62591,62591.png,7,-33.225723,9.788752
62592,62592.png,0,38.8645,-9.749554
62593,62593.png,0,36.572884,-8.171653
62594,62594.png,3,-2.002421,16.70419
62595,62595.png,7,-48.243767,3.7512064
62596,62596.png,2,34.416927,18.920906
62597,62597.png,5,-12.857833,2.1097608
62598,62598.png,8,10.238693,-32.442932
62599,62599.png,1,15.178661,44.4817
62600,62600.png,8,-3.4265826,-21.490324
62601,62601.png,6,-24.17393,34.997417
62602,62602.png,2,33.703487,25.137638
62603,62603.png,9,-31.09978,-11.194226
62604,62604.png,5,16.117521,-9.628924
62605,62605.png,7,-47.90049,2.6999872
62606,62606.png,5,18.390444,-9.188726
62607,62607.png,7,27.469408,7.2436285
62608,62608.png,8,-0.058101352,-26.585003
62609,62609.png,6,-34.45909,32.793552
62610,62610.png,2,22.95048,26.145529
62611,62611.png,5,18.65103,-30.280981
62612,62612.png,1,2.9639938,52.01179
62613,62613.png,4,-34.00439,-36.79915
62614,62614.png,8,2.7084515,-20.456875
62615,62615.png,4,-17.311577,-39.65536
62616,62616.png,5,11.314028,-8.774977
62617,62617.png,8,3.8253136,-33.914917
62618,62618.png,3,6.937978,11.314087
62619,62619.png,0,30.687845,-9.939224
62620,62620.png,6,-3.9294446,31.625023
62621,62621.png,2,48.407143,21.814325
62622,62622.png,7,-36.147873,-2.705861
62623,62623.png,3,-2.6801045,7.549007
62624,62624.png,3,-10.584647,1.7078707
62625,62625.png,2,26.202133,33.057407
62626,62626.png,1,3.7230873,33.732697
62627,62627.png,0,45.67119,-6.2804265
62628,62628.png,7,-26.65804,4.626581
62629,62629.png,3,-4.050178,6.5185657
62630,62630.png,4,-39.19944,-34.36805
62631,62631.png,0,32.053074,2.0934792
62632,62632.png,3,-11.170587,8.490481
62633,62633.png,9,-19.131432,-7.427915
62634,62634.png,3,1.6263235,13.580248
62635,62635.png,2,40.93062,38.580254
62636,62636.png,8,1.2971758,-9.321149
62637,62637.png,9,-44.924786,-24.858948
62638,62638.png,0,51.67001,-14.542995
62639,62639.png,3,-2.8024836,5.5833144
62640,62640.png,8,3.2069783,-28.364202
62641,62641.png,0,51.44179,-20.865084
62642,62642.png,7,-42.743027,5.8063335
62643,62643.png,6,-15.770607,33.542942
62644,62644.png,5,20.808117,-21.984417
62645,62645.png,4,-25.51541,-37.66444
62646,62646.png,7,-36.059967,3.42231
62647,62647.png,3,1.0240854,9.392525
62648,62648.png,9,28.0016,-5.1893425
62649,62649.png,0,41.78271,-26.275328
62650,62650.png,8,-2.4257739,-26.424128
62651,62651.png,6,-10.886045,29.530396
62652,62652.png,2,24.481188,32.650276
62653,62653.png,5,20.416538,-21.758326
62654,62654.png,6,11.157982,47.360893
62655,62655.png,1,13.4048395,21.714552
62656,62656.png,0,44.89161,0.4830907
62657,62657.png,0,42.36198,-4.1326613
62658,62658.png,4,-23.11946,-29.032663
62659,62659.png,4,-11.808779,-33.976223
62660,62660.png,0,37.31961,0.6376816
62661,62661.png,1,10.263859,27.493053
62662,62662.png,2,40.466824,13.320338
62663,62663.png,3,-10.830475,14.895345
62664,62664.png,2,32.823242,31.591127
62665,62665.png,7,-27.794203,3.3813174
62666,62666.png,7,-36.660744,10.165691
62667,62667.png,8,-3.2617655,-30.777412
62668,62668.png,5,5.9907217,-14.9925585
62669,62669.png,2,37.54104,20.557571
62670,62670.png,5,6.222811,-7.6761456
62671,62671.png,7,-21.885372,17.075878
62672,62672.png,6,-21.399498,25.644638
62673,62673.png,9,-39.241867,-13.743977
62674,62674.png,1,15.516766,49.693966
62675,62675.png,4,-30.876495,-30.059309
62676,62676.png,1,9.369702,23.824436
62677,62677.png,6,-9.67373,30.36937
62678,62678.png,4,-25.922667,-30.043432
62679,62679.png,2,33.969757,14.755379
62680,62680.png,4,-29.57796,-45.159786
62681,62681.png,3,5.1173816,4.5449038
62682,62682.png,5,24.324192,-24.774984
62683,62683.png,4,-20.050745,-29.020844
62684,62684.png,3,-10.257465,17.931332
62685,62685.png,9,-39.738136,-10.809744
62686,62686.png,5,6.0248675,-9.518946
62687,62687.png,0,48.970745,-6.645145
62688,62688.png,1,4.7504673,46.42721
62689,62689.png,5,17.657974,-11.152282
62690,62690.png,3,-8.506889,-2.6210568
62691,62691.png,8,-6.1895013,-21.297964
62692,62692.png,9,-34.97223,-15.014168
62693,62693.png,1,13.746746,26.80496
62694,62694.png,9,-34.95681,-12.148643
62695,62695.png,7,-55.161304,0.52619594
62696,62696.png,9,-35.126854,-21.944916
62697,62697.png,5,10.921211,-25.172335
62698,62698.png,5,17.997803,-23.317297
62699,62699.png,2,35.098877,19.928936
62700,62700.png,7,-43.345753,-1.5518802
62701,62701.png,4,-21.109602,-39.880585
62702,62702.png,6,-31.519358,39.56591
62703,62703.png,0,51.076885,-14.398796
62704,62704.png,1,17.602345,45.78557
62705,62705.png,1,-2.2957635,48.80097
62706,62706.png,1,9.392933,45.44351
62707,62707.png,0,39.53636,-7.804358
62708,62708.png,4,-25.61043,-26.619131
62709,62709.png,4,-21.583185,-22.900421
62710,62710.png,7,-43.472572,-1.4381512
62711,62711.png,6,-39.288113,35.044323
62712,62712.png,3,0.97856957,14.121905
62713,62713.png,0,25.940413,-8.174573
62714,62714.png,0,43.84218,-12.435641
62715,62715.png,4,-16.62955,-28.935125
62716,62716.png,3,-3.206601,13.668533
62717,62717.png,0,39.639305,-3.857852
62718,62718.png,6,-20.682142,30.540249
62719,62719.png,1,16.596325,21.909994
62720,62720.png,9,-26.934399,-4.472216
62721,62721.png,6,-8.066481,-14.906479
62722,62722.png,1,8.986754,54.10302
62723,62723.png,3,-5.466642,16.117676
62724,62724.png,8,2.9677227,-20.841845
62725,62725.png,1,12.939276,23.497866
62726,62726.png,2,41.917824,13.10625
62727,62727.png,5,13.533122,-9.778274
62728,62728.png,6,-39.285007,35.829544
62729,62729.png,2,36.551857,20.599348
62730,62730.png,7,-11.697534,-35.451626
62731,62731.png,3,-0.31837088,6.843377
62732,62732.png,6,-15.381575,23.750425
62733,62733.png,0,27.238922,-6.775282
62734,62734.png,1,20.983036,16.048004
62735,62735.png,9,-32.828636,-23.247456
62736,62736.png,7,-19.595728,13.237948
62737,62737.png,6,-27.744478,31.165028
62738,62738.png,6,-34.518963,31.934525
62739,62739.png,8,-3.2786446,-24.011559
62740,62740.png,9,-21.702843,-1.365305
62741,62741.png,2,32.55855,17.643295
62742,62742.png,9,-45.299503,-20.20931
62743,62743.png,5,14.836343,-24.200146
62744,62744.png,8,-5.839257,-30.374071
62745,62745.png,3,-2.2787032,12.52083
62746,62746.png,1,19.136293,9.872631
62747,62747.png,0,41.171837,1.8596395
62748,62748.png,0,36.45686,1.0956414
62749,62749.png,7,-53.048794,-1.3530691
62750,62750.png,6,-0.6355939,27.17186
62751,62751.png,6,-15.3514595,48.31083
62752,62752.png,2,44.679077,14.385513
62753,62753.png,1,19.458473,4.58148
62754,62754.png,6,-30.885538,39.40662
62755,62755.png,9,-32.211094,-12.913702
62756,62756.png,3,-2.9724014,19.339687
62757,62757.png,1,10.772879,45.115616
62758,62758.png,8,0.26054433,-10.421127
62759,62759.png,6,-22.270006,27.746632
62760,62760.png,9,-19.273237,0.63629645
62761,62761.png,0,37.869656,-5.2029786
62762,62762.png,6,-21.772934,31.509169
62763,62763.png,0,39.013737,-1.2330955
62764,62764.png,0,31.598816,-3.3920019
62765,62765.png,0,39.4067,-5.1366653
62766,62766.png,6,-29.944902,31.692663
62767,62767.png,3,0.18760818,14.170673
62768,62768.png,5,11.355133,-20.151194
62769,62769.png,9,-25.59881,-4.194523
62770,62770.png,3,-11.580542,17.90534
62771,62771.png,4,-27.397043,-26.389904
62772,62772.png,5,24.314684,-38.40518
62773,62773.png,5,10.886045,-17.878502
62774,62774.png,8,0.29605696,-19.266333
62775,62775.png,5,12.408338,-19.314528
62776,62776.png,3,-6.80031,1.0725158
62777,62777.png,0,33.180557,-7.6545024
62778,62778.png,4,-23.496334,-36.16513
62779,62779.png,0,51.01408,-7.464291
62780,62780.png,2,37.78879,7.627352
62781,62781.png,9,-37.974327,-18.05784
62782,62782.png,6,-19.0217,41.443886
62783,62783.png,8,3.2697506,-28.46902
62784,62784.png,2,32.10191,18.228352
62785,62785.png,3,-3.6306615,5.5172167
62786,62786.png,1,19.123909,43.08849
62787,62787.png,2,35.574066,10.869432
62788,62788.png,1,11.077671,31.128315
62789,62789.png,1,27.086514,6.3863993
62790,62790.png,5,14.707387,-28.784477
62791,62791.png,6,-26.682095,41.011303
62792,62792.png,9,-36.069443,-14.679981
62793,62793.png,8,-1.8999928,-39.920776
62794,62794.png,0,35.243107,-0.7160033
62795,62795.png,6,-28.717514,32.647594
62796,62796.png,6,-16.88865,26.17199
62797,62797.png,5,11.056252,-12.471414
62798,62798.png,5,15.74603,-22.592834
62799,62799.png,3,1.0669818,15.47627
62800,62800.png,8,2.159685,-16.07034
62801,62801.png,6,-33.486137,41.20439
62802,62802.png,2,39.601242,8.74777
62803,62803.png,1,1.4704436,41.87303
62804,62804.png,4,-25.907892,-32.166885
62805,62805.png,5,12.633333,-29.110296
62806,62806.png,4,-25.443117,-30.8968
62807,62807.png,3,4.088803,14.872926
62808,62808.png,7,-41.74619,4.5381265
62809,62809.png,8,-6.9150715,-19.963335
62810,62810.png,5,13.210178,-4.060705
62811,62811.png,0,46.934914,-25.620832
62812,62812.png,9,-33.032722,-19.298573
62813,62813.png,3,-3.1590533,20.591228
62814,62814.png,5,9.531817,-12.157022
62815,62815.png,1,2.6133204,55.30881
62816,62816.png,1,15.583924,20.715485
62817,62817.png,0,40.564236,-16.58804
62818,62818.png,4,-11.939761,-51.57091
62819,62819.png,4,-19.562643,-38.380974
62820,62820.png,7,-33.44186,-0.30417833
62821,62821.png,0,31.254961,-4.604248
62822,62822.png,1,0.79918444,41.26443
62823,62823.png,7,-36.83347,1.2589594
62824,62824.png,0,35.206566,-2.685693
62825,62825.png,1,5.087089,54.395542
62826,62826.png,6,-36.355225,38.04229
62827,62827.png,1,6.107396,40.341476
62828,62828.png,4,-19.603306,-13.230953
62829,62829.png,5,14.114622,-11.642184
62830,62830.png,6,-38.640354,33.44556
62831,62831.png,6,-11.636253,32.105133
62832,62832.png,5,18.605913,-16.413717
